
id;pos_x;pos_y;pos_z;degree;isAtSampleBorder
12625;0.31457;0.372445;0.292523;3;0
12626;0.182285;0.43465;0.292523;3;0
12627;0.241735;0.139765;0.292523;4;0
12628;0.187403;0.190947;0.292916;3;0
12629;0.160107;0.201314;0.292654;3;0
12630;0.157351;0.202364;0.292654;3;0
12631;0.0979012;0.346591;0.292785;3;0
12632;0.19134;0.190947;0.29331;3;0
12633;0.182679;0.191439;0.293113;5;0
12634;0.420477;0.194884;0.29331;3;0
12635;0.219425;0.234451;0.292785;4;0
12636;0.201971;0.380319;0.29331;3;0
12637;0.183073;0.434256;0.29331;3;0
12638;0.241997;0.439112;0.293179;4;0
12639;0.293704;0.116143;0.293704;3;0
12640;0.174706;0.193309;0.293507;4;0
12641;0.420477;0.197246;0.293704;3;0
12642;0.422839;0.282024;0.293441;3;0
12643;0.346854;0.304334;0.293704;3;0
12644;0.335699;0.343704;0.293572;3;0
12645;0.320869;0.370476;0.293704;3;0
12646;0.239241;0.436487;0.293572;3;0
12647;0.413521;0.177823;0.293966;4;0
12648;0.189372;0.188585;0.294097;3;0
12649;0.179529;0.192029;0.293901;4;0
12650;0.184254;0.194096;0.294097;3;0
12651;0.38898;0.238979;0.294097;3;0
12652;0.361421;0.337011;0.294097;3;0
12653;0.349216;0.341736;0.294097;3;0
12654;0.182679;0.433863;0.294097;3;0
12655;0.380975;0.13924;0.294229;3;0
12656;0.422445;0.201971;0.294491;3;0
12657;0.283861;0.246459;0.294491;3;0
12658;0.353941;0.341079;0.294229;3;0
12659;0.420083;0.191472;0.294754;3;0
12660;0.18386;0.193309;0.294885;3;0
12661;0.350397;0.342523;0.294885;3;0
12662;0.331106;0.346066;0.294885;3;0
12663;0.182679;0.355909;0.294885;3;0
12664;0.133335;0.406303;0.294622;3;0
12665;0.164962;0.424807;0.294885;3;0
12666;0.239766;0.4378;0.294885;3;0
12667;0.186354;0.187141;0.295016;3;0
12668;0.189372;0.192128;0.295279;3;0
12669;0.128873;0.23491;0.295147;3;0
12670;0.173624;0.37087;0.295279;3;0
12671;0.181367;0.433075;0.295016;3;0
12672;0.190947;0.188978;0.295672;3;0
12673;0.178348;0.194096;0.295672;3;0
12674;0.344623;0.253808;0.29541;3;0
12675;0.160763;0.423889;0.29541;3;0
12676;0.259058;0.430319;0.295672;3;0
12677;0.177167;0.194096;0.296066;3;0
12678;0.320082;0.35709;0.296066;3;0
12679;0.321132;0.370082;0.295935;3;0
12680;0.137665;0.225855;0.296328;4;0
12681;0.183073;0.350003;0.29646;3;0
12682;0.18386;0.352759;0.29646;3;0
12683;0.268507;0.427563;0.29646;3;0
12684;0.179136;0.190947;0.29646;4;0
12685;0.182777;0.192915;0.29646;5;0
12686;0.180317;0.19449;0.296853;3;0
12687;0.421264;0.27953;0.296853;3;0
12688;0.3815;0.140946;0.297247;3;0
12689;0.190258;0.189766;0.297149;4;0
12690;0.427826;0.223493;0.297116;3;0
12691;0.13386;0.229924;0.297247;3;0
12692;0.327956;0.347248;0.297247;3;0
12693;0.331499;0.353941;0.297247;3;0
12694;0.183073;0.354728;0.297247;3;0
12695;0.31772;0.362996;0.297247;3;0
12696;0.417721;0.188978;0.297641;3;0
12697;0.188322;0.189634;0.297378;3;0
12698;0.156301;0.205908;0.297641;3;0
12699;0.142521;0.224412;0.297641;3;0
12700;0.140028;0.227299;0.297378;3;0
12701;0.113781;0.260239;0.297641;4;0
12702;0.382681;0.294491;0.297641;3;0
12703;0.360633;0.338586;0.297641;3;0
12704;0.316342;0.37146;0.297444;4;0
12705;0.185829;0.187403;0.298034;3;0
12706;0.175592;0.193309;0.298034;3;0
12707;0.181104;0.195278;0.298034;3;0
12708;0.206695;0.161419;0.298428;3;0
12709;0.248821;0.135434;0.298822;3;0
12710;0.180317;0.191734;0.298822;3;0
12711;0.187066;0.195671;0.298203;6;0
12712;0.320869;0.355515;0.298822;3;0
12713;0.266144;0.427957;0.298822;3;0
12714;0.377169;0.140159;0.299216;3;0
12715;0.187403;0.188585;0.299216;3;0
12716;0.18071;0.195146;0.299084;3;0
12717;0.417721;0.200658;0.299084;3;0
12718;0.144227;0.219425;0.299084;3;0
12719;0.141734;0.222837;0.299216;3;0
12720;0.327431;0.348297;0.299084;3;0
12721;0.199608;0.382812;0.299084;3;0
12722;0.184254;0.191734;0.299609;3;0
12723;0.189766;0.192915;0.299609;3;0
12724;0.184704;0.194884;0.299159;5;0
12725;0.352759;0.339767;0.299609;3;0
12726;0.384256;0.145277;0.300003;3;0
12727;0.136222;0.229136;0.300003;3;0
12728;0.210632;0.338324;0.299872;3;0
12729;0.357746;0.339767;0.29974;3;0
12730;0.181104;0.190553;0.300397;3;0
12731;0.183466;0.19134;0.300397;3;0
12732;0.180317;0.193703;0.300397;3;0
12733;0.192522;0.194096;0.300397;3;0
12734;0.139878;0.225087;0.299722;5;0
12735;0.418114;0.28268;0.300397;3;0
12736;0.325987;0.34961;0.300397;3;0
12737;0.384912;0.147114;0.300659;3;0
12738;0.386487;0.148952;0.300659;3;0
12739;0.192718;0.191537;0.300069;6;0
12740;0.182679;0.192128;0.30079;4;0
12741;0.186222;0.195278;0.30079;3;0
12742;0.424414;0.211026;0.30079;3;0
12743;0.199608;0.386224;0.30079;3;0
12744;0.201971;0.389374;0.30079;3;0
12745;0.264963;0.427563;0.30079;3;0
12746;0.239504;0.43465;0.300659;3;0
12747;0.231105;0.435044;0.30079;3;0
12748;0.185829;0.190159;0.301184;3;0
12749;0.425595;0.250396;0.301184;3;0
12750;0.419295;0.276381;0.301184;3;0
12751;0.346854;0.340555;0.301184;3;0
12752;0.315751;0.363783;0.301184;3;0
12753;0.186222;0.190947;0.301578;3;0
12754;0.182285;0.19134;0.301578;3;0
12755;0.175592;0.194884;0.301578;3;0
12756;0.424414;0.212076;0.301447;3;0
12757;0.331499;0.345279;0.301578;3;0
12758;0.220606;0.435569;0.301315;3;0
12759;0.269688;0.127167;0.301971;3;0
12760;0.374282;0.137797;0.301709;3;0
12761;0.386618;0.150395;0.301971;3;0
12762;0.182023;0.193178;0.301709;3;0
12763;0.177167;0.19449;0.301971;3;0
12764;0.425988;0.249609;0.301971;3;0
12765;0.106694;0.36024;0.301971;3;0
12766;0.265488;0.427563;0.30184;3;0
12767;0.17638;0.194884;0.302365;3;0
12768;0.0976388;0.33268;0.302365;3;0
12769;0.211944;0.341079;0.302103;3;0
12770;0.200396;0.388193;0.302365;3;0
12771;0.237404;0.434256;0.302365;3;0
12772;0.186714;0.192128;0.302365;4;0
12773;0.108269;0.362996;0.302759;3;0
12774;0.315751;0.366145;0.302759;3;0
12775;0.137797;0.405122;0.302759;3;0
12776;0.387012;0.15197;0.303153;3;0
12777;0.179267;0.320344;0.303021;3;0
12778;0.357484;0.340948;0.303153;3;0
12779;0.178348;0.193309;0.303546;3;0
12780;0.317064;0.362274;0.302956;6;0
12781;0.187403;0.191209;0.303809;3;0
12782;0.180054;0.19239;0.303678;3;0
12783;0.190422;0.195015;0.303678;3;0
12784;0.111418;0.367326;0.30394;3;0
12785;0.182154;0.194228;0.303678;4;0
12786;0.189766;0.196459;0.304334;3;0
12787;0.413784;0.29016;0.304334;3;0
12788;0.332418;0.344623;0.304202;3;0
12789;0.110631;0.365883;0.304071;3;0
12790;0.224412;0.379138;0.304334;3;0
12791;0.388455;0.15407;0.304596;3;0
12792;0.187272;0.19869;0.304465;3;0
12793;0.392524;0.318376;0.304465;3;0
12794;0.205514;0.350791;0.304727;3;0
12795;0.323232;0.350791;0.304334;5;0
12796;0.114962;0.372838;0.304727;3;0
12797;0.18701;0.191734;0.305121;3;0
12798;0.190947;0.194096;0.305121;3;0
12799;0.344098;0.324413;0.305121;3;0
12800;0.371264;0.244753;0.305384;3;0
12801;0.384518;0.330712;0.305384;3;0
12802;0.403547;0.171655;0.305909;3;0
12803;0.184385;0.192784;0.305646;3;0
12804;0.183073;0.19764;0.305909;3;0
12805;0.291079;0.242653;0.305777;3;0
12806;0.31772;0.364177;0.305909;3;0
12807;0.179398;0.370345;0.305646;3;0
12808;0.249215;0.386224;0.305909;3;0
12809;0.379138;0.15197;0.306302;3;0
12810;0.175592;0.196852;0.306302;3;0
12811;0.392524;0.158269;0.306696;3;0
12812;0.309452;0.195278;0.306696;3;0
12813;0.106694;0.288061;0.306433;3;0
12814;0.0988199;0.319688;0.306696;3;0
12815;0.381631;0.331106;0.306433;3;0
12816;0.402104;0.161681;0.30709;3;0
12817;0.186931;0.191262;0.30646;5;0
12818;0.192128;0.194884;0.30709;3;0
12819;0.178217;0.197115;0.306827;3;0
12820;0.188978;0.198033;0.30709;3;0
12821;0.129923;0.242916;0.30709;3;0
12822;0.209451;0.355122;0.30709;3;0
12823;0.391999;0.159319;0.307352;3;0
12824;0.399217;0.166636;0.307385;4;0
12825;0.172049;0.196852;0.307483;3;0
12826;0.106825;0.355253;0.307352;3;0
12827;0.209451;0.358271;0.307483;3;0
12828;0.316539;0.361027;0.307483;3;0
12829;0.204726;0.391736;0.307483;3;0
12830;0.129529;0.243309;0.307877;3;0
12831;0.247247;0.427695;0.307615;3;0
12832;0.39318;0.328481;0.308008;3;0
12833;0.320476;0.34331;0.308271;3;0
12834;0.330712;0.348822;0.308271;3;0
12835;0.318113;0.359059;0.308271;3;0
12836;0.168112;0.198821;0.308664;3;0
12837;0.319951;0.341211;0.308402;3;0
12838;0.316932;0.361946;0.308402;3;0
12839;0.178742;0.327694;0.308927;3;0
12840;0.211026;0.363258;0.308796;3;0
12841;0.171262;0.419295;0.309058;3;0
12842;0.188978;0.198033;0.308796;5;0
12843;0.245672;0.217719;0.309452;3;0
12844;0.107481;0.289373;0.309452;3;0
12845;0.100395;0.312733;0.309321;3;0
12846;0.216144;0.372838;0.309452;3;0
12847;0.243572;0.403941;0.309321;3;0
12848;0.161025;0.413784;0.309452;3;0
12849;0.164175;0.415752;0.309452;3;0
12850;0.246722;0.426907;0.309189;4;0
12851;0.367326;0.135828;0.309846;3;0
12852;0.184779;0.191865;0.309714;3;0
12853;0.319295;0.342523;0.309846;3;0
12854;0.183073;0.373626;0.309846;3;0
12855;0.368114;0.25079;0.310239;3;0
12856;0.107875;0.288586;0.310239;3;0
12857;0.239635;0.417983;0.310108;3;0
12858;0.196327;0.174936;0.310371;3;0
12859;0.184648;0.194884;0.310633;3;0
12860;0.370673;0.250593;0.310436;4;0
12861;0.340948;0.341736;0.310633;3;0
12862;0.173886;0.342392;0.310502;3;0
12863;0.198558;0.364308;0.310502;3;0
12864;0.173361;0.419033;0.310371;3;0
12865;0.187403;0.195278;0.311027;3;0
12866;0.267719;0.299609;0.311027;3;0
12867;0.330712;0.347248;0.311027;3;0
12868;0.126773;0.384781;0.310764;3;0
12869;0.187797;0.425201;0.311027;3;0
12870;0.324019;0.120867;0.31142;3;0
12871;0.414177;0.2752;0.31142;3;0
12872;0.209976;0.300265;0.31142;3;0
12873;0.180317;0.324413;0.31142;3;0
12874;0.190159;0.425595;0.31142;3;0
12875;0.245672;0.425988;0.31142;3;0
12876;0.380712;0.330712;0.311814;3;0
12877;0.329531;0.345673;0.311814;3;0
12878;0.318901;0.359846;0.311814;3;0
12879;0.344492;0.124804;0.312208;3;0
12880;0.318507;0.358862;0.312011;4;0
12881;0.218375;0.374676;0.311945;3;0
12882;0.193309;0.427563;0.312208;3;0
12883;0.109056;0.288979;0.312995;3;0
12884;0.102888;0.304202;0.312733;3;0
12885;0.187797;0.196852;0.313389;3;0
12886;0.376775;0.260633;0.313389;3;0
12887;0.182285;0.31772;0.313389;3;0
12888;0.135041;0.391342;0.313389;3;0
12889;0.142259;0.39751;0.313389;3;0
12890;0.213388;0.225986;0.313783;3;0
12891;0.380712;0.270081;0.313783;3;0
12892;0.323494;0.347116;0.313651;3;0
12893;0.175592;0.353941;0.313783;3;0
12894;0.378219;0.265094;0.314045;3;0
12895;0.375594;0.332287;0.314176;3;0
12896;0.140946;0.395673;0.314176;3;0
12897;0.201577;0.426382;0.314176;3;0
12898;0.32415;0.122311;0.314833;3;0
12899;0.339373;0.217325;0.314964;3;0
12900;0.417327;0.229136;0.314964;3;0
12901;0.241656;0.424414;0.314728;5;0
12902;0.186288;0.197574;0.314833;5;0
12903;0.124542;0.255383;0.314767;4;0
12904;0.238979;0.424414;0.315357;3;0
12905;0.194096;0.425201;0.315357;3;0
12906;0.317326;0.199215;0.315751;3;0
12907;0.378744;0.258664;0.315751;3;0
12908;0.412603;0.27205;0.315751;3;0
12909;0.324675;0.344754;0.315489;4;0
12910;0.203545;0.426776;0.315751;3;0
12911;0.187666;0.199871;0.315882;3;0
12912;0.380319;0.263388;0.316145;3;0
12913;0.408665;0.283467;0.316145;3;0
12914;0.272837;0.303153;0.316145;3;0
12915;0.317195;0.122442;0.316407;3;0
12916;0.329531;0.34961;0.316539;3;0
12917;0.24764;0.395673;0.316539;3;0
12918;0.195671;0.424807;0.316539;3;0
12919;0.199215;0.425201;0.316539;3;0
12920;0.358271;0.133466;0.316932;3;0
12921;0.185041;0.198033;0.316932;3;0
12922;0.188191;0.200002;0.316932;3;0
12923;0.117718;0.270081;0.316932;3;0
12924;0.3252;0.344098;0.316932;3;0
12925;0.323756;0.365752;0.316801;3;0
12926;0.290685;0.127298;0.317064;3;0
12927;0.191537;0.196262;0.317129;4;0
12928;0.384387;0.27415;0.317195;3;0
12929;0.191997;0.201052;0.317588;3;0
12930;0.123886;0.257614;0.317457;3;0
12931;0.119424;0.265882;0.31772;3;0
12932;0.386356;0.2731;0.31772;3;0
12933;0.330318;0.345771;0.317326;4;0
12934;0.274215;0.301775;0.317917;4;0
12935;0.329006;0.350266;0.317982;3;0
12936;0.250396;0.398035;0.318113;3;0
12937;0.256695;0.421264;0.318113;3;0
12938;0.194359;0.423626;0.317851;3;0
12939;0.232942;0.424282;0.318113;3;0
12940;0.190778;0.19944;0.317832;5;0
12941;0.116458;0.276696;0.318113;4;0
12942;0.310108;0.276643;0.318376;3;0
12943;0.224543;0.333337;0.318376;3;0
12944;0.222345;0.378449;0.318113;4;0
12945;0.251577;0.400004;0.318507;3;0
12946;0.407353;0.281236;0.318638;3;0
12947;0.361027;0.338192;0.318901;3;0
12948;0.298034;0.126379;0.319295;3;0
12949;0.335043;0.342917;0.319295;3;0
12950;0.324413;0.343999;0.318901;5;0
12951;0.317195;0.345017;0.319032;3;0
12952;0.178479;0.351053;0.319032;3;0
12953;0.257483;0.138978;0.319688;3;0
12954;0.229136;0.152364;0.319688;3;0
12955;0.113387;0.287011;0.319688;3;0
12956;0.271656;0.298428;0.319688;3;0
12957;0.222837;0.300397;0.319688;3;0
12958;0.382287;0.328743;0.319688;3;0
12959;0.362602;0.336617;0.319688;3;0
12960;0.323232;0.338192;0.319688;3;0
12961;0.195278;0.203939;0.320082;3;0
12962;0.225199;0.301184;0.320476;3;0
12963;0.409847;0.26995;0.320607;3;0
12964;0.115749;0.280318;0.320869;3;0
12965;0.333468;0.34331;0.320869;3;0
12966;0.301709;0.12651;0.321001;3;0
12967;0.299872;0.126904;0.321001;3;0
12968;0.308271;0.273625;0.321263;3;0
12969;0.323625;0.343704;0.321263;3;0
12970;0.288979;0.131891;0.32205;3;0
12971;0.352891;0.218375;0.321788;3;0
12972;0.222312;0.370607;0.32205;3;0
12973;0.380712;0.328743;0.322444;3;0
12974;0.222837;0.340948;0.322444;3;0
12975;0.189634;0.200921;0.322707;3;0
12976;0.232811;0.294622;0.322707;3;0
12977;0.177758;0.339866;0.322444;4;0
12978;0.3231;0.342654;0.322707;3;0
12979;0.225986;0.350397;0.322838;3;0
12980;0.223231;0.368114;0.322838;3;0
12981;0.133072;0.375988;0.323232;3;0
12982;0.318376;0.264701;0.323494;3;0
12983;0.295935;0.129266;0.323756;3;0
12984;0.364439;0.333599;0.323888;3;0
12985;0.21037;0.324544;0.324281;3;0
12986;0.2189;0.359452;0.324413;3;0
12987;0.213519;0.364702;0.324281;3;0
12988;0.225986;0.365358;0.324413;3;0
12989;0.311027;0.385831;0.324413;3;0
12990;0.289898;0.13071;0.324675;3;0
12991;0.292129;0.13071;0.324806;3;0
12992;0.214963;0.228349;0.324806;3;0
12993;0.20407;0.294229;0.324675;3;0
12994;0.188585;0.199215;0.3252;3;0
12995;0.117455;0.279005;0.324938;3;0
12996;0.193178;0.201446;0.325463;3;0
12997;0.40381;0.280974;0.325331;3;0
12998;0.321657;0.342129;0.325594;3;0
12999;0.137797;0.240947;0.325987;3;0
13000;0.213519;0.330187;0.325725;3;0
13001;0.194687;0.201971;0.326184;4;0
13002;0.213782;0.225986;0.326381;3;0
13003;0.268507;0.227561;0.326381;3;0
13004;0.345804;0.212469;0.326512;3;0
13005;0.219294;0.234254;0.326775;3;0
13006;0.278874;0.134516;0.326906;3;0
13007;0.117324;0.286617;0.327169;3;0
13008;0.319688;0.342031;0.326972;4;0
13009;0.330187;0.344492;0.326906;3;0
13010;0.212732;0.224149;0.327431;3;0
13011;0.408797;0.25184;0.327694;3;0
13012;0.30394;0.303153;0.327956;3;0
13013;0.364964;0.333074;0.327956;3;0
13014;0.118899;0.287798;0.32835;3;0
13015;0.276381;0.135041;0.328743;3;0
13016;0.408272;0.246328;0.328481;3;0
13017;0.255514;0.416146;0.328743;4;0
13018;0.407091;0.255908;0.329137;3;0
13019;0.122048;0.272444;0.329137;3;0
13020;0.317326;0.340161;0.329137;3;0
13021;0.406959;0.254858;0.329268;3;0
13022;0.318901;0.350791;0.329531;3;0
13023;0.256302;0.415752;0.329531;3;0
13024;0.274675;0.294622;0.330843;3;0
13025;0.310239;0.38255;0.330974;3;0
13026;0.275593;0.415752;0.331106;3;0
13027;0.268113;0.416933;0.331106;3;0
13028;0.405122;0.25394;0.331499;3;0
13029;0.266144;0.41654;0.331499;3;0
13030;0.318638;0.349085;0.331631;3;0
13031;0.308271;0.384649;0.331893;3;0
13032;0.240947;0.148427;0.332287;3;0
13033;0.403154;0.254727;0.33268;3;0
13034;0.244097;0.260633;0.33268;3;0
13035;0.242916;0.259451;0.333468;3;0
13036;0.151183;0.390555;0.333468;3;0
13037;0.247378;0.414833;0.333205;3;0
13038;0.242128;0.300397;0.333862;3;0
13039;0.312995;0.335436;0.333862;3;0
13040;0.306302;0.386224;0.333862;3;0
13041;0.154726;0.393311;0.333862;3;0
13042;0.329531;0.346066;0.334255;3;0
13043;0.273625;0.292523;0.334649;4;0
13044;0.318507;0.34856;0.334518;3;0
13045;0.250396;0.266046;0.335043;4;0
13046;0.275987;0.295279;0.335436;3;0
13047;0.285436;0.306696;0.335436;3;0
13048;0.311945;0.334518;0.335305;4;0
13049;0.34003;0.31352;0.335568;3;0
13050;0.379006;0.321919;0.335568;3;0
13051;0.151839;0.388455;0.335699;3;0
13052;0.281105;0.30079;0.336224;3;0
13053;0.288848;0.304596;0.336093;3;0
13054;0.208663;0.2189;0.336617;3;0
13055;0.279137;0.298428;0.336617;3;0
13056;0.310239;0.318901;0.337011;3;0
13057;0.304202;0.326512;0.33688;4;0
13058;0.252955;0.14508;0.336749;4;0
13059;0.335305;0.306433;0.337142;3;0
13060;0.24764;0.320476;0.337405;3;0
13061;0.31083;0.332877;0.337208;4;0
13062;0.241735;0.151183;0.337799;3;0
13063;0.318901;0.341736;0.337799;3;0
13064;0.235435;0.407484;0.337799;3;0
13065;0.274018;0.231105;0.338192;3;0
13066;0.402366;0.238979;0.338192;3;0
13067;0.396461;0.279924;0.338192;3;0
13068;0.282549;0.303284;0.338061;3;0
13069;0.401185;0.230317;0.338586;3;0
13070;0.401185;0.242522;0.338586;3;0
13071;0.241636;0.258073;0.338291;4;0
13072;0.120129;0.288389;0.337848;5;0
13073;0.251971;0.317326;0.338586;3;0
13074;0.301971;0.387799;0.338586;3;0
13075;0.271394;0.230186;0.338849;3;0
13076;0.284911;0.306565;0.338849;3;0
13077;0.243309;0.329531;0.33898;3;0
13078;0.189766;0.405122;0.33898;3;0
13079;0.301971;0.387405;0.339373;3;0
13080;0.235698;0.252102;0.339505;3;0
13081;0.120867;0.287929;0.339636;3;0
13082;0.288192;0.308664;0.339767;3;0
13083;0.302365;0.386224;0.339767;3;0
13084;0.318507;0.346066;0.340161;3;0
13085;0.298822;0.320869;0.340555;3;0
13086;0.240685;0.330056;0.340292;3;0
13087;0.331499;0.355515;0.340555;3;0
13088;0.155513;0.224412;0.340948;3;0
13089;0.117718;0.299216;0.340948;3;0
13090;0.299609;0.321263;0.340948;3;0
13091;0.258402;0.324281;0.340948;3;0
13092;0.114962;0.315751;0.341342;3;0
13093;0.309321;0.332156;0.341211;3;0
13094;0.256695;0.407878;0.341342;3;0
13095;0.212338;0.223755;0.341473;3;0
13096;0.19764;0.403941;0.341736;3;0
13097;0.122573;0.289242;0.341867;3;0
13098;0.248165;0.400266;0.341998;3;0
13099;0.247903;0.263651;0.342392;3;0
13100;0.301578;0.383862;0.342523;3;0
13101;0.290817;0.31247;0.342786;3;0
13102;0.302365;0.3252;0.342917;4;0
13103;0.198558;0.403416;0.342654;3;0
13104;0.132678;0.261026;0.34331;3;0
13105;0.288454;0.335305;0.343179;3;0
13106;0.318113;0.344098;0.34331;3;0
13107;0.31457;0.364177;0.34331;3;0
13108;0.249215;0.264963;0.343704;3;0
13109;0.301578;0.324413;0.343704;3;0
13110;0.342129;0.338192;0.344098;3;0
13111;0.31457;0.364964;0.344098;3;0
13112;0.345017;0.14239;0.344229;3;0
13113;0.235042;0.250396;0.344492;3;0
13114;0.365752;0.304727;0.344492;3;0
13115;0.374413;0.316932;0.344492;3;0
13116;0.255383;0.328481;0.34436;3;0
13117;0.342129;0.337011;0.344885;3;0
13118;0.26457;0.219294;0.345279;3;0
13119;0.159057;0.221656;0.345279;3;0
13120;0.19869;0.400529;0.345279;3;0
13121;0.377957;0.179136;0.345673;3;0
13122;0.179923;0.204333;0.345673;3;0
13123;0.177561;0.294097;0.345673;3;0
13124;0.328743;0.344492;0.345673;3;0
13125;0.389374;0.282286;0.346066;3;0
13126;0.119293;0.304334;0.346066;3;0
13127;0.118505;0.308271;0.346066;3;0
13128;0.3294;0.340686;0.345804;3;0
13129;0.176773;0.292523;0.34646;3;0
13130;0.182417;0.301053;0.346198;3;0
13131;0.309452;0.331368;0.346329;3;0
13132;0.249609;0.403154;0.34646;3;0
13133;0.226511;0.1626;0.346723;3;0
13134;0.181892;0.299216;0.346854;3;0
13135;0.327956;0.344885;0.346854;3;0
13136;0.199477;0.399085;0.346723;3;0
13137;0.258008;0.402891;0.346591;3;0
13138;0.251184;0.403547;0.346854;3;0
13139;0.177692;0.295935;0.346985;3;0
13140;0.370476;0.171655;0.347641;3;0
13141;0.175067;0.20827;0.34751;3;0
13142;0.124017;0.288881;0.347543;4;0
13143;0.180317;0.294097;0.348035;3;0
13144;0.195278;0.209845;0.348429;3;0
13145;0.265357;0.227168;0.348429;3;0
13146;0.132022;0.264307;0.348297;3;0
13147;0.18071;0.206301;0.348822;3;0
13148;0.153939;0.377563;0.348822;3;0
13149;0.197377;0.204464;0.348954;3;0
13150;0.192128;0.205514;0.34961;3;0
13151;0.265226;0.223362;0.349347;3;0
13152;0.24226;0.401054;0.349347;3;0
13153;0.198427;0.203939;0.350003;3;0
13154;0.156694;0.228349;0.350003;3;0
13155;0.249215;0.265488;0.349872;3;0
13156;0.12756;0.287011;0.350397;3;0
13157;0.12323;0.293179;0.350135;3;0
13158;0.316145;0.341736;0.350397;3;0
13159;0.148427;0.372051;0.350397;3;0
13160;0.253152;0.150395;0.350791;3;0
13161;0.192226;0.208368;0.350496;4;0
13162;0.307615;0.3294;0.350528;3;0
13163;0.257483;0.398035;0.350791;3;0
13164;0.129923;0.354728;0.351185;3;0
13165;0.152364;0.374019;0.351185;3;0
13166;0.377563;0.194096;0.351972;3;0
13167;0.190422;0.207745;0.35171;3;0
13168;0.380712;0.28268;0.351972;3;0
13169;0.13071;0.355122;0.351972;3;0
13170;0.375726;0.192784;0.352366;3;0
13171;0.219687;0.233073;0.352366;3;0
13172;0.253546;0.270081;0.352366;3;0
13173;0.129266;0.275331;0.352103;3;0
13174;0.380188;0.284911;0.352103;3;0
13175;0.301971;0.323625;0.352366;3;0
13176;0.252496;0.397379;0.352103;3;0
13177;0.304334;0.325791;0.352563;4;0
13178;0.255908;0.396067;0.352759;3;0
13179;0.314964;0.341342;0.353153;3;0
13180;0.137009;0.361421;0.353153;3;0
13181;0.256433;0.394755;0.352891;3;0
13182;0.130054;0.287667;0.353284;3;0
13183;0.300397;0.323232;0.353547;3;0
13184;0.384256;0.236223;0.353941;3;0
13185;0.250199;0.265948;0.353744;4;0
13186;0.198558;0.204726;0.354597;5;0
13187;0.25079;0.153939;0.355122;3;0
13188;0.362077;0.171524;0.35499;3;0
13189;0.219294;0.172049;0.355122;3;0
13190;0.151183;0.238191;0.355122;3;0
13191;0.212207;0.177167;0.355909;3;0
13192;0.255908;0.272837;0.355909;3;0
13193;0.124804;0.314964;0.355673;4;0
13194;0.314701;0.335568;0.355778;3;0
13195;0.25079;0.375594;0.355909;3;0
13196;0.203939;0.390555;0.355909;3;0
13197;0.19659;0.208926;0.35604;3;0
13198;0.230711;0.246065;0.356303;3;0
13199;0.252365;0.153939;0.356696;3;0
13200;0.200396;0.206039;0.356434;3;0
13201;0.197902;0.208663;0.356434;3;0
13202;0.380188;0.237929;0.356696;3;0
13203;0.361158;0.174936;0.356959;3;0
13204;0.219687;0.322444;0.35709;3;0
13205;0.214963;0.174805;0.357484;3;0
13206;0.189766;0.207482;0.357484;3;0
13207;0.196459;0.20827;0.357484;3;0
13208;0.309846;0.303546;0.357484;3;0
13209;0.318113;0.334255;0.357484;3;0
13210;0.314176;0.334518;0.357221;3;0
13211;0.198427;0.20827;0.358271;3;0
13212;0.320082;0.146458;0.358665;3;0
13213;0.322838;0.335043;0.358665;3;0
13214;0.126773;0.335699;0.358402;3;0
13215;0.256302;0.386618;0.358665;3;0
13216;0.198146;0.206301;0.358271;5;0
13217;0.225068;0.239241;0.358796;3;0
13218;0.194982;0.208565;0.359748;5;0
13219;0.209451;0.221;0.359715;3;0
13220;0.320344;0.147114;0.360109;3;0
13221;0.312602;0.345279;0.36024;3;0
13222;0.25394;0.154332;0.360633;3;0
13223;0.197049;0.207286;0.360437;4;0
13224;0.193571;0.208139;0.360371;4;0
13225;0.196931;0.209057;0.36024;4;0
13226;0.277365;0.296656;0.360437;4;0
13227;0.321526;0.334649;0.360371;3;0
13228;0.308664;0.351972;0.360633;3;0
13229;0.262339;0.380581;0.360371;3;0
13230;0.131104;0.288586;0.361027;3;0
13231;0.312602;0.345279;0.361027;3;0
13232;0.153545;0.364571;0.361027;3;0
13233;0.366933;0.281499;0.361421;3;0
13234;0.252102;0.382418;0.361946;3;0
13235;0.271459;0.290488;0.362011;4;0
13236;0.276774;0.295279;0.362602;3;0
13237;0.311945;0.346591;0.36234;3;0
13238;0.327169;0.150789;0.362996;3;0
13239;0.261682;0.15197;0.362733;3;0
13240;0.194621;0.208139;0.362733;3;0
13241;0.132678;0.288192;0.362996;3;0
13242;0.12756;0.306302;0.362996;3;0
13243;0.127954;0.309058;0.362996;3;0
13244;0.271656;0.374807;0.362996;3;0
13245;0.251184;0.381894;0.362996;3;0
13246;0.331106;0.33268;0.363389;3;0
13247;0.316539;0.149214;0.363783;3;0
13248;0.160369;0.287667;0.363521;3;0
13249;0.362733;0.27953;0.363914;3;0
13250;0.333993;0.328481;0.364439;3;0
13251;0.132678;0.287404;0.364964;3;0
13252;0.333205;0.330974;0.364702;3;0
13253;0.197049;0.211223;0.365752;4;0
13254;0.306302;0.326644;0.36562;3;0
13255;0.212076;0.183598;0.365883;3;0
13256;0.203414;0.3773;0.366014;3;0
13257;0.355647;0.18491;0.366408;3;0
13258;0.236354;0.251315;0.366277;3;0
